,node,ks,kdeg,pr,m,ksum,k2sum
36960,16475731,48,95,28.000000000000004,36433,5556,8162794
36961,129091245,36,44,7.000000000000001,36433,7282,22729334
36962,207618297,27,29,6.0,36433,6260,22260758
36963,17829198,15,15,8.0,36433,1934,5917193
36964,23027406,21,24,14.000000000000002,36433,1141,4721062
36965,63008732,48,104,30.0,36433,6498,10594309
36966,15244831,19,23,5.0,36434,6421,20514756
36967,18859933,46,55,14.000000000000002,36433,4122,8225139
36968,19829728,46,58,27.0,36433,1827,5137575
36969,61029887,19,19,5.0,36433,2885,6802661
36970,36381677,48,80,37.0,36433,4066,9209303
36971,14485579,48,110,28.000000000000004,36433,11587,25310677
36972,73593619,36,40,9.0,36433,5599,11771210
36973,388515869,27,28,7.000000000000001,36433,3388,6982331
36974,35206976,46,58,16.0,36433,3513,7210626
36975,60691678,48,116,25.0,36433,7473,9037237
36976,18307251,46,66,13.0,36433,6418,9919129
36977,104969057,13,13,13.0,36433,620,1086270
36978,21090871,48,153,39.0,36433,9221,12782224
36979,169238561,30,30,10.0,36433,1305,5406749
36980,76884790,47,68,19.0,36433,3063,6236143
36981,19994118,46,59,10.0,36433,10466,26342673
36982,26125943,46,70,22.0,36433,7877,24540818
36983,242631261,47,67,14.000000000000002,36433,8301,22036444
36984,926111,20,21,11.0,36433,4372,19187027
36985,24914601,18,18,12.0,36433,1620,6025734
36986,73012388,32,36,14.000000000000002,36433,2549,6128247
36987,18183318,48,101,15.0,36433,8489,11173234
36988,53371665,47,66,33.0,36433,901,3892967
36989,140141773,45,58,9.0,36433,6741,10247065
36990,170772716,48,91,37.0,36433,4766,9527221
36991,7504202,27,28,13.0,36433,2394,6340928
36992,237335431,48,75,20.0,36433,4048,7529119
36993,104268166,36,37,14.000000000000002,36433,3587,8536931
36994,19288213,48,112,36.0,36433,11460,26702157
36995,57316799,41,49,11.0,36433,4143,7123974
36996,144218227,48,77,15.0,36433,7748,11449728
36997,32780085,40,41,13.0,36433,2871,6809681
36998,175106550,48,75,14.000000000000002,36433,5587,8259914
36999,296407169,32,41,7.000000000000001,36433,4914,10036831
37000,126354323,18,28,17.0,36433,1064,4350203
37001,19675890,43,61,9.0,36433,9346,23947037
37002,48903480,48,99,38.0,36433,6055,9741524
37003,237944041,10,10,5.0,36433,1073,5466677
37004,21762998,36,37,14.000000000000002,36433,3313,6811439
37005,254290707,16,16,7.000000000000001,36433,1646,5527984
37006,359422327,40,52,6.0,36433,9512,25968911
37007,275020671,30,30,11.0,36433,4098,9157340
37008,321587952,33,38,17.0,36433,3007,7171949
37009,18262639,48,82,28.000000000000004,36433,9112,25310894
37010,20551430,48,92,31.0,36433,5089,8776769
37011,316560367,30,30,13.0,36433,4804,19142359
37012,195305346,16,16,9.0,36433,932,4138469
37013,16910033,36,38,27.0,1,0,0
37014,348196315,4,4,21.0,36433,10,148110
37015,80913997,4,6,24.0,36433,26,354705
37016,21422500,19,30,19.0,36433,2625,5915205
37017,211613289,15,16,6.0,36433,2466,7247681
37018,262448309,39,48,7.000000000000001,36433,3883,6981822
37019,273287754,15,15,6.0,36433,4393,19800913
37020,16683899,23,23,9.0,36433,2204,5361182
37021,355091797,29,31,7.000000000000001,36433,3287,6944017
37022,27616250,46,50,12.0,36433,5565,8983169
37023,83534199,25,25,5.0,36433,3660,7258899
37024,14747706,16,16,12.0,36433,5752,21518916
37025,25152997,36,42,8.0,36433,9032,26082756
37026,14068794,15,18,16.0,36433,635,3942855
37027,116081221,32,35,9.0,36433,3823,8931615
37028,22001667,15,15,7.000000000000001,36433,4426,18773617
37029,57418740,15,18,5.0,36433,5025,20182496
37030,207720737,47,59,18.0,36433,3595,6946731
37031,19051030,7,8,6.0,36433,1313,2881077
37032,18780567,9,9,10.0,1,0,0
37033,15822185,10,10,6.0,36433,1992,4560860
37034,28541908,10,10,5.0,36433,2567,7045796
37035,16103712,21,21,7.000000000000001,36433,1947,5325710
37036,25382170,22,23,8.0,36433,2822,5951804
37037,14142956,15,15,7.000000000000001,36433,2534,7064195
37038,86152110,27,28,27.0,1,0,0
37039,267507906,5,5,6.0,36433,299,2534383
37040,143812589,14,14,11.0,36433,1906,6157405
37041,17736232,22,27,24.0,36433,6888,21888973
37042,262223982,17,19,25.0,36433,1719,3172848
37043,331816614,19,22,26.0,36433,1023,2339463
37044,15041273,15,19,16.0,36433,930,2815362
37045,200667059,12,14,5.0,36435,2747,6656137
37046,22575170,13,13,5.0,36434,3590,7651510
37047,74983141,8,8,7.000000000000001,36433,188,898625
37048,17077260,6,6,9.0,36433,91,838702
37049,205367180,9,9,5.0,36435,1859,5238907
37050,28623612,26,28,9.0,36433,3515,7844747
37051,12229172,6,6,6.0,1,0,0
37052,132744711,9,10,13.0,36433,1007,2407917
37053,15177254,13,13,6.0,36433,2914,8028207
37054,122419529,1,1,5.0,1,0,0
37055,164865277,4,4,21.0,36433,10,148110
37056,79366374,1,1,5.0,36434,100,83192
37057,158070493,4,4,6.0,36433,165,951933
37058,19890956,22,32,10.0,36433,4428,13073049
37059,20068249,20,20,9.0,36433,4179,10778901
37060,299442187,44,95,28.000000000000004,36433,9968,22661847
37061,52586337,35,55,16.0,36433,9216,25284185
37062,15598937,12,13,5.0,36433,3902,8728994
37063,5265131,28,34,8.0,36433,9737,22708478
37064,6355362,1,1,5.0,1,0,0
37065,304201698,22,26,11.0,36433,4432,10997894
37066,19773867,1,1,6.0,1,0,0
37067,164409606,19,19,10.0,36433,2135,10376980
37068,23066251,27,59,17.0,36433,7270,20255455
37069,26322351,22,31,9.0,36433,3534,10212038
37070,146911654,22,31,10.0,36433,3831,11813978
37071,72184290,25,47,25.0,36433,6259,18888310
37072,31032196,25,32,8.0,36433,6331,14721281
37073,28055721,23,31,15.0,36433,5021,20045795
37074,372084834,6,6,6.0,36433,381,2660421
37075,76274003,11,11,7.000000000000001,36433,2031,3569366
37076,18900668,27,37,23.0,36433,3862,10623004
37077,22014769,26,29,7.000000000000001,36433,6819,16731740
37078,15088251,2,2,6.0,36433,818,6209856
37079,172527904,14,14,5.0,36433,2523,4183867
37080,16106908,2,2,5.0,36435,14,40773
37081,16484687,10,11,9.0,36433,4577,15045854
37082,26351904,20,26,12.0,36433,579,2405961
37083,307737782,22,28,8.0,36433,4635,9340573
37084,21301903,10,10,10.0,36433,554,3387230
37085,280348860,13,13,7.000000000000001,36433,1346,4394168
37086,170776198,25,35,11.0,36433,4988,8748814
37087,126679725,20,27,10.0,36433,2168,4977055
37088,3733331,49,67,29.0,36433,19405,40702360
37089,25596763,16,16,8.0,36433,1770,6971844
37090,96363289,20,21,7.000000000000001,36433,3606,9248680
37091,197473452,22,23,8.0,36433,5604,13046967
37092,17660598,20,25,5.0,36433,2935,7342747
37093,28541640,29,37,11.0,36433,12164,31595277
37094,19889669,27,54,16.0,36433,5141,11485686
37095,15745962,11,11,6.0,36433,3296,9484037
37096,281051529,12,12,7.000000000000001,36433,1530,7258107
37097,14873524,11,11,8.0,36433,1122,7876660
37098,21342557,16,16,11.0,36433,4642,14750386
37099,23850013,17,18,7.000000000000001,36433,2217,7722958
37100,49832748,25,40,8.0,36433,4774,12997228
37101,22189471,16,16,7.000000000000001,36433,1318,4875271
37102,14372104,2,3,7.000000000000001,36434,36,212695
37103,99869189,35,48,12.0,36433,11867,27157503
37104,170886090,18,23,7.000000000000001,36433,1974,5626222
37105,16938932,11,11,12.0,1,0,0
37106,127619994,18,18,7.000000000000001,36433,2303,6029988
37107,59601174,6,6,6.0,36433,2056,2636186
37108,14938992,7,7,7.000000000000001,36433,158,1298479
37109,170805896,14,15,11.0,36433,47,586369
37110,17767270,3,3,5.0,36433,937,2345159
37111,38863131,4,4,5.0,36433,72,364211
37112,158210134,5,5,5.0,36434,2606,4750526
37113,22184155,14,14,8.0,36433,2332,5818371
37114,46478964,9,9,5.0,36433,2699,9273778
37115,32697273,9,11,5.0,36436,4183,6496398
37116,198256794,12,12,6.0,36433,2496,7656828
37117,22629242,5,5,6.0,36433,467,3068179
37118,15393937,2,2,5.0,36433,826,2201302
37119,70381824,1,1,5.0,36434,1110,12266
37120,211242532,5,5,5.0,36433,296,2033448
37121,171663779,1,1,5.0,1,0,0
37122,19073491,19,29,15.0,36433,2786,7985354
37123,19061370,3,3,5.0,36434,1677,3400551
37124,14936457,6,6,5.0,36433,2261,4760706
37125,2355,2,2,7.000000000000001,36433,532,1099761
37126,39485393,1,1,5.0,1,0,0
37127,86055566,1,1,5.0,36434,76,69060
37128,375038445,19,22,5.0,36433,3507,13485744
37129,7428362,11,12,15.0,36433,2899,14062481
37130,25047068,19,25,10.0,36433,1201,3075557
37131,93155000,11,12,10.0,1,0,0
37132,14584644,47,61,12.0,36433,8457,21879181
37133,32947347,50,102,7.000000000000001,36433,21754,52376408
37134,19645181,29,42,15.0,36433,7599,22865634
37135,296951500,11,12,6.0,36433,270,1263067
37136,180730848,15,18,11.0,36433,2915,3998906
37137,29413807,28,40,14.000000000000002,36433,3213,5030419
37138,132949249,14,15,11.0,36433,2111,11383262
37139,15936736,24,34,11.0,36433,5347,19068928
37140,14975485,5,6,9.0,36433,559,1726832
37141,51172935,14,17,10.0,36433,863,2396487
37142,24928602,11,12,6.0,36433,1157,3505398
37143,20043045,22,34,17.0,36433,3502,8238002
37144,68819587,7,10,30.0,36433,443,435083
37145,174320920,7,8,28.000000000000004,36433,100,320949
37146,104219622,43,70,11.0,36433,15917,40228899
37147,26337145,30,58,22.0,36433,8146,14788825
37148,98675361,18,23,8.0,36433,5224,13893447
37149,206615903,19,23,10.0,36433,1112,2573533
37150,146560386,47,66,12.0,36433,9088,14164438
37151,84646933,13,13,8.0,36433,533,1602915
37152,28583673,27,37,16.0,36433,6746,14014447
37153,58479473,4,4,5.0,36434,87,180513
37154,22470995,8,13,26.0,36433,1041,909224
37155,46060530,16,23,14.000000000000002,36433,1061,5387466
37156,9213832,18,25,16.0,36433,3639,8174874
37157,42599947,7,8,5.0,36434,879,1710497
37158,48336713,7,9,34.0,36433,191,290738
37159,31137807,27,57,44.0,36433,1658,3005053
37160,15848919,26,30,16.0,36433,1271,3780538
37161,71239262,21,28,8.0,36433,2924,5298848
37162,19106761,35,55,10.0,36433,5570,9435160
37163,14176624,16,16,9.0,36433,800,2360142
37164,105231564,32,35,7.000000000000001,36433,5167,6618065
37165,38396360,27,28,7.000000000000001,36433,5591,17046608
37166,111345951,50,121,20.0,36433,20072,39609064
37167,40665812,8,10,6.0,36433,1013,1979888
37168,253296586,16,19,13.0,36433,269,931047
37169,23066788,8,9,5.0,36433,2150,11035181
37170,172775584,3,3,5.0,36433,131,1884967
37171,154591457,19,19,11.0,36433,4983,9218701
37172,120068116,11,11,14.000000000000002,36433,3457,14444170
37173,390633195,1,1,5.0,1,0,0
37174,23358225,6,6,8.0,36433,193,846864
37175,18820850,7,7,27.0,36433,29,151570
37176,17345840,9,9,6.0,36433,2185,3540022
37177,163928198,7,7,6.0,36433,2718,17230322
37178,60531346,8,14,11.0,36433,3369,14302849
37179,18837741,43,51,8.0,36433,7484,20692747
37180,18451024,3,3,6.0,1,0,0
37181,33443003,9,9,5.0,36433,4646,22815743
37182,48290226,4,4,7.000000000000001,1,0,0
37183,21445379,3,3,5.0,36434,1712,10247150
37184,18037944,4,5,12.0,36433,3565,21770638
37185,101887303,9,9,8.0,36433,83,805329
37186,208919902,4,4,6.0,36433,1297,9345531
37187,18796565,10,12,7.000000000000001,36433,3958,13189761
37188,15796976,4,5,13.0,36433,444,299119
37189,225616331,13,14,5.0,36433,2710,7780488
37190,29410181,14,16,6.0,36433,1032,2610756
37191,133049151,7,8,6.0,36433,1087,1772991
37192,46419992,8,10,16.0,1,0,0
37193,102003954,1,1,6.0,1,0,0
37194,133249760,3,3,5.0,2,10,0
37195,35894498,2,2,5.0,36434,2818,13860039
37196,253183014,3,3,6.0,36433,57,362618
37197,235186975,2,2,5.0,36434,23,157977
37198,190943700,1,1,5.0,1,0,0
37199,62843386,3,3,6.0,1,0,0
37200,68152097,1,1,7.000000000000001,1,0,0
37201,92078843,2,2,5.0,36434,596,4436818
37202,19162627,1,1,5.0,36434,5,902
37203,337733344,7,10,10.0,36441,70,416969
37204,296098324,7,9,12.0,36441,485,527566
37205,8119302,5,9,10.0,36437,2744,3927307
37206,3025261,5,9,14.000000000000002,36437,2749,2496147
37207,45196534,1,1,5.0,36434,46,63480
37208,14775210,8,8,5.0,36434,3471,3094457
37209,331484683,7,7,8.0,36441,218,601972
37210,330552752,7,9,11.0,36441,45,359792
37211,36889583,7,7,7.000000000000001,36433,1517,2808147
37212,100666056,6,8,16.0,36433,309,3374148
37213,327334998,7,8,11.0,36441,50,379735
37214,39534501,6,6,8.0,36433,546,507411
37215,73654890,6,7,8.0,36433,606,705341
37216,769999,4,6,11.0,36435,384,1833064
37217,204902013,3,3,9.0,36433,110,368266
37218,121202578,4,4,9.0,36433,40,165811
37219,17456255,5,8,20.0,36433,373,615417
37220,17767841,7,10,6.0,36433,2638,3054196
37221,544506331,1,1,5.0,36434,1084,1319556
37222,26346966,4,4,6.0,36437,279,1527107
37223,138343066,6,6,5.0,36433,2059,1989261
37224,259866856,4,4,5.0,36434,1836,2044866
37225,124275021,4,4,11.0,36433,45,275579
37226,18658078,2,2,6.0,36435,6,73798
37227,16568583,3,4,8.0,36436,1258,1582386
37228,325911794,7,11,10.0,36441,240,605181
37229,1182381,5,5,5.0,36438,2923,2776536
37230,23488288,4,4,12.0,36433,16,169263
37231,79020047,4,4,9.0,36434,169,242205
37232,38688020,2,2,5.0,36438,1093,1360573
37233,263875753,5,5,7.000000000000001,36433,372,1295227
37234,200960635,3,3,6.0,36434,185,254122
37235,15187983,6,8,18.0,36433,123,573893
37236,33148677,5,5,9.0,36437,1102,1438081
37237,37007566,3,3,19.0,1,0,0
37238,30798203,4,4,5.0,36433,1421,1875460
37239,47286634,3,5,11.0,36436,286,52937
37240,391288763,3,3,8.0,36436,284,77676
37241,17411748,1,1,5.0,2,1,0
37242,84449644,1,1,9.0,1,0,0
37243,9448402,2,2,8.0,36433,12,100135
37244,14575076,18,25,18.0,36433,1698,3809878
37245,68480165,12,12,10.0,36433,163,1123243
37246,20631572,37,66,7.000000000000001,36433,6593,17266893
37247,50551957,32,38,12.0,36433,5447,11181878
37248,405637920,12,12,9.0,36433,1759,1918586
37249,248007541,10,10,5.0,36434,1646,6448932
37250,31197133,17,20,14.000000000000002,36433,958,4404993
37251,15218212,18,19,18.0,36433,78,626209
37252,96869096,32,38,17.0,36433,3651,9114561
37253,26585249,22,25,11.0,36433,4358,10235249
37254,38924717,5,5,12.0,36433,289,1181936
37255,21716847,5,5,8.0,36433,649,1486947
37256,88259214,20,22,13.0,36433,1463,4985989
37257,49253437,8,8,5.0,36434,564,2332077
37258,20331568,28,45,27.0,36433,2374,7426696
37259,14498192,12,12,11.0,36433,2350,3596457
37260,14272991,11,11,10.0,36433,156,849126
37261,17302848,15,21,14.000000000000002,36433,1215,3405076
37262,18201401,19,22,10.0,36433,1555,5988346
37263,7410792,32,52,27.0,36433,2349,9667448
37264,15771445,17,19,15.0,36433,335,2366560
37265,17602170,20,23,13.0,36433,1791,7703274
37266,16225248,24,27,14.000000000000002,36433,1564,6212946
37267,5657162,20,22,9.0,36433,1738,6065909
37268,40271007,9,9,9.0,36433,1190,1787885
37269,82816461,25,40,20.0,36433,1873,6306167
37270,176099750,20,28,19.0,36433,712,2925952
37271,210182690,20,29,14.000000000000002,36433,1550,7169001
37272,188196198,35,54,30.0,36433,3400,8679998
37273,243483285,19,19,11.0,36433,571,4752779
37274,155689319,18,18,13.0,36433,1155,5840673
37275,125348449,18,33,15.0,36433,1806,6000498
37276,249284017,14,14,12.0,36433,133,771924
37277,142324690,16,25,15.0,36433,1136,4259604
37278,429961586,15,20,12.0,36433,517,1581240
37279,19672461,6,6,5.0,36433,416,2867599
37280,17400667,18,32,13.0,36433,2030,8439752
37281,15926497,16,16,10.0,36433,1313,3848575
37282,18362008,20,29,12.0,36433,1374,6360691
37283,363236099,28,47,16.0,36433,2801,8693629
37284,15802378,20,36,13.0,36433,1533,5039852
37285,62221256,21,31,8.0,36433,3171,9133713
37286,297450830,6,6,7.000000000000001,36433,72,123288
37287,217328955,15,17,8.0,36433,1272,5315946
37288,17402835,15,19,12.0,36433,647,3100615
37289,117283284,18,29,18.0,36433,2044,4696249
37290,35486927,15,17,9.0,36433,835,4582778
37291,20445908,19,26,11.0,36433,1621,8086627
37292,19932096,2,2,6.0,36433,12,235235
37293,16548006,6,12,13.0,36433,1011,1930913
37294,15839551,32,46,29.0,36433,4405,9514881
37295,8919982,20,20,12.0,36433,944,4884153
37296,469563364,15,19,14.000000000000002,36433,328,1421061
37297,20575324,15,20,13.0,36433,911,2287018
37298,14102943,19,26,17.0,36433,726,3816161
37299,226856282,15,18,13.0,36433,637,2367466
37300,151148876,4,4,7.000000000000001,1,0,0
37301,14887698,20,20,6.0,36433,1881,7158037
37302,13134712,27,36,17.0,36433,3069,8106999
37303,24785621,20,30,13.0,36433,2332,7869480
37304,22519059,15,15,11.0,36433,1385,5293236
37305,12570812,8,8,6.0,36433,784,4186078
37306,43933796,29,39,5.0,36433,4643,11863554
37307,149743320,8,8,7.000000000000001,36433,449,1938731
37308,7861592,15,19,11.0,36433,1431,2134044
37309,376502190,18,18,7.000000000000001,36433,1580,5579995
37310,294284302,9,9,8.0,36433,166,1433305
37311,15797184,8,8,9.0,36433,52,570900
37312,356474209,11,11,11.0,36433,387,2268471
37313,389577626,15,15,11.0,36433,360,1159369
37314,24955088,18,27,13.0,36433,1545,6613443
37315,22467578,17,21,13.0,36433,1075,2401325
37316,2215371,6,8,15.0,36433,398,1206291
37317,113193628,15,22,14.000000000000002,36433,764,3104534
37318,19164090,8,9,5.0,36433,1636,5572858
37319,14173608,20,29,17.0,36433,1272,5727412
37320,38508404,28,44,22.0,36433,3056,7084174
37321,12844862,18,21,13.0,36433,1738,2906628
37322,28971581,5,6,6.0,36433,311,981517
37323,85670012,5,5,5.0,36434,389,2971030
37324,17469068,13,15,10.0,36433,309,1753702
37325,221835760,2,2,6.0,1,0,0
37326,26422503,6,6,7.000000000000001,36433,83,1292720
37327,14676415,17,20,9.0,36433,855,3645744
37328,12284582,23,25,18.0,36433,849,3329688
37329,14531269,18,25,14.000000000000002,36433,525,2071522
37330,181845509,21,41,24.0,36433,1398,5559758
37331,821643,24,38,18.0,36433,2357,5757632
37332,51204283,21,31,18.0,36433,2538,8630139
37333,269624052,24,39,24.0,36433,1097,4811009
37334,1764571,9,10,10.0,36433,315,2110210
37335,498479021,11,12,9.0,36433,814,2969869
37336,14441897,9,11,8.0,36433,658,1773023
37337,375949857,5,5,6.0,36433,1264,2587709
37338,14555994,6,6,6.0,36433,325,1893140
37339,29250869,1,1,6.0,1,0,0
37340,57043046,11,11,7.000000000000001,36433,732,2841157
37341,62816508,10,10,11.0,36433,170,1068563
37342,24363108,11,12,8.0,36433,711,4112068
37343,170911713,5,5,11.0,36433,48,140358
37344,19623009,8,9,13.0,36433,126,1012839
37345,20710449,2,2,5.0,36433,30,466161
37346,81003572,15,18,13.0,36433,248,1212630
37347,23725499,5,5,10.0,36433,801,2306494
37348,305130836,19,25,10.0,36433,1807,5775015
37349,203868162,5,5,6.0,36433,99,1419340
37350,24005657,4,4,10.0,36433,8,118502
37351,179653803,2,2,9.0,1,0,0
37352,198370650,1,1,5.0,1,0,0
37353,42336153,2,2,5.0,36434,1016,634241
37354,51887712,4,4,5.0,36433,186,1120180
37355,16173756,6,6,5.0,36433,354,1078760
37356,15622372,3,3,6.0,36433,116,745106
37357,19560673,2,2,5.0,36434,197,285672
37358,26511939,2,3,6.0,36433,14,235235
37359,27993894,1,1,5.0,36434,142,968005
37360,459897846,1,1,5.0,1,0,0
37361,20119746,4,4,6.0,36433,167,336747
37362,244627772,68,119,19.0,36433,19991,15113837
37363,541158674,16,16,24.0,36433,3762,4088862
37364,390287262,40,46,19.0,36433,5268,4058748
37365,82637745,3,3,5.0,1,0,0
37366,295896020,56,63,5.0,36433,12868,9993617
37367,12701122,5,5,6.0,36433,2195,2423015
37368,15231413,20,22,7.000000000000001,36433,4820,7430579
